Type,ShippingMode,ProductPrice,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemQuantity,OrderRegion,ShippingMonthName,is_outlier,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,South Asia,January,0,1.0,0.0,3.0,1.0,9.0,0.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Southeast Asia,December,0,2.0,0.0,3.0,1.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southeast Asia,December,0,2.0,0.0,3.0,1.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Eastern Asia,January,0,1.0,0.0,3.0,0.0,10.0,0.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,1.0,1.0,3.0,0.0,3.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Oceania,December,0,1.0,1.0,3.0,0.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,South Asia,January,0,2.0,0.0,3.0,1.0,9.0,0.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,1.0,1.0,3.0,0.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Oceania,January,0,1.0,0.0,3.0,1.0,3.0,0.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,January,0,0.0,0.0,3.0,0.0,5.0,0.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Eastern Asia,January,0,2.0,0.0,3.0,2.0,10.0,0.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Oceania,December,0,2.0,0.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Eastern Asia,January,0,0.0,0.0,3.0,0.0,10.0,0.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Eastern Asia,January,0,0.0,0.0,3.0,0.0,10.0,0.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Eastern Asia,December,0,3.0,0.0,3.0,0.0,10.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,1,South Asia,December,0,0.0,3.0,3.0,1.0,9.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southeast Asia,December,0,0.0,3.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Oceania,December,0,2.0,0.0,3.0,0.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Oceania,December,0,2.0,0.0,3.0,0.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,South Asia,December,0,2.0,0.0,3.0,0.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Oceania,December,0,1.0,0.0,3.0,0.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Oceania,December,0,1.0,0.0,3.0,0.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Oceania,December,0,2.0,0.0,3.0,2.0,3.0,9.0
PAYMENT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Oceania,December,0,2.0,1.0,3.0,0.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Eastern Asia,December,0,1.0,0.0,3.0,0.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,0.0,0.0,3.0,0.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southeast Asia,December,0,0.0,0.0,3.0,0.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Oceania,December,0,0.0,0.0,3.0,2.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,South Asia,December,0,1.0,0.0,3.0,1.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Oceania,December,0,0.0,0.0,3.0,2.0,3.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,South Asia,December,0,1.0,1.0,3.0,0.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,South Asia,December,0,1.0,0.0,3.0,2.0,9.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,South Asia,December,0,3.0,0.0,3.0,2.0,9.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Oceania,December,0,2.0,0.0,3.0,2.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,2.0,0.0,3.0,0.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Oceania,December,0,2.0,0.0,3.0,2.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Eastern Asia,December,0,1.0,0.0,3.0,0.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,South Asia,December,0,1.0,0.0,3.0,1.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Southeast Asia,December,0,0.0,0.0,3.0,2.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southeast Asia,December,0,2.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,1.0,1.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southeast Asia,December,0,0.0,0.0,3.0,0.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southeast Asia,December,0,3.0,0.0,3.0,1.0,5.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,0.0,1.0,3.0,0.0,5.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,0.0,1.0,3.0,0.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Southeast Asia,December,0,3.0,0.0,3.0,1.0,5.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,South Asia,December,0,0.0,1.0,3.0,2.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Southeast Asia,December,0,0.0,0.0,3.0,2.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Eastern Asia,December,0,1.0,0.0,3.0,1.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Eastern Asia,December,0,1.0,0.0,3.0,2.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Eastern Asia,December,0,1.0,0.0,3.0,2.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Eastern Asia,December,0,0.0,0.0,3.0,2.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Eastern Asia,December,0,1.0,0.0,3.0,1.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Eastern Asia,December,0,1.0,0.0,3.0,0.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,0.0,0.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southeast Asia,December,0,2.0,0.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southeast Asia,December,0,2.0,0.0,3.0,0.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Eastern Asia,December,0,3.0,0.0,3.0,1.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Oceania,December,0,0.0,0.0,3.0,2.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Southeast Asia,December,0,1.0,0.0,3.0,1.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Eastern Asia,December,0,1.0,0.0,3.0,1.0,10.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,1.0,1.0,3.0,0.0,3.0,9.0
PAYMENT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,2.0,1.0,3.0,0.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Southeast Asia,December,0,0.0,0.0,3.0,1.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Southeast Asia,December,0,0.0,0.0,3.0,1.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Eastern Asia,December,0,2.0,0.0,3.0,0.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Oceania,December,0,1.0,0.0,3.0,1.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Oceania,December,0,2.0,0.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
CASH,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,3.0,1.0,3.0,0.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Southeast Asia,December,0,1.0,0.0,3.0,1.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Eastern Asia,December,0,1.0,0.0,3.0,1.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Oceania,December,0,0.0,0.0,3.0,0.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,South Asia,December,0,2.0,0.0,3.0,0.0,9.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,South Asia,December,0,2.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Oceania,December,0,0.0,0.0,3.0,0.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Eastern Asia,December,0,1.0,0.0,3.0,2.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Eastern Asia,December,0,1.0,0.0,3.0,2.0,10.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Southeast Asia,December,0,2.0,0.0,3.0,2.0,5.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Eastern Asia,December,0,1.0,1.0,3.0,0.0,10.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Southeast Asia,December,0,2.0,0.0,3.0,1.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Southeast Asia,December,0,3.0,0.0,3.0,2.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Eastern Asia,December,0,1.0,0.0,3.0,0.0,10.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,South Asia,December,0,2.0,0.0,3.0,1.0,9.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Southeast Asia,December,0,2.0,0.0,3.0,1.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,3.0,0.0,3.0,0.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,3.0,0.0,3.0,0.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southeast Asia,December,0,3.0,0.0,3.0,1.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Southeast Asia,December,0,3.0,0.0,3.0,1.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southeast Asia,December,0,3.0,0.0,3.0,1.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,South Asia,December,0,0.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,South Asia,December,0,0.0,0.0,3.0,0.0,9.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Eastern Asia,December,0,2.0,0.0,3.0,0.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,South Asia,December,0,0.0,0.0,3.0,0.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,South Asia,December,0,1.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,0.0,0.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Oceania,December,0,0.0,0.0,3.0,0.0,3.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Oceania,December,0,1.0,1.0,3.0,1.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,South Asia,December,0,1.0,0.0,3.0,0.0,9.0,9.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Oceania,December,0,1.0,2.0,3.0,1.0,3.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,0.0,3.0,3.0,0.0,5.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southeast Asia,December,0,0.0,3.0,3.0,1.0,5.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southeast Asia,December,0,0.0,3.0,3.0,1.0,5.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Oceania,December,0,0.0,3.0,3.0,1.0,3.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Oceania,December,0,3.0,0.0,3.0,2.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Oceania,December,0,0.0,0.0,3.0,1.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Oceania,December,0,0.0,0.0,3.0,1.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Eastern Asia,December,0,1.0,0.0,3.0,1.0,10.0,9.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Eastern Asia,December,0,1.0,1.0,3.0,1.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,South Asia,December,0,1.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Oceania,December,0,0.0,0.0,3.0,2.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Eastern Asia,December,0,2.0,0.0,3.0,1.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Oceania,December,0,1.0,0.0,3.0,2.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Oceania,December,0,1.0,0.0,3.0,2.0,3.0,9.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Oceania,December,0,0.0,3.0,3.0,2.0,3.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Eastern Asia,December,0,1.0,0.0,3.0,1.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,South Asia,December,0,0.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southeast Asia,December,0,0.0,0.0,3.0,0.0,5.0,9.0
PAYMENT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,1,South Asia,December,0,2.0,3.0,3.0,1.0,9.0,9.0
PAYMENT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,4,South Asia,December,0,2.0,3.0,3.0,1.0,9.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southeast Asia,December,0,3.0,0.0,3.0,1.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Oceania,December,0,2.0,0.0,3.0,1.0,3.0,9.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Oceania,December,0,1.0,3.0,3.0,1.0,3.0,9.0
CASH,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Oceania,December,0,3.0,3.0,3.0,1.0,3.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Southeast Asia,December,0,3.0,0.0,3.0,2.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Southeast Asia,December,0,3.0,0.0,3.0,2.0,5.0,9.0
PAYMENT,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,South Asia,December,0,2.0,1.0,3.0,2.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Oceania,December,0,1.0,0.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,South Asia,December,0,0.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,South Asia,December,0,0.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,South Asia,December,0,0.0,0.0,3.0,2.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Eastern Asia,December,0,0.0,0.0,3.0,0.0,10.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Eastern Asia,December,0,0.0,1.0,3.0,2.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,South Asia,December,0,1.0,0.0,3.0,0.0,9.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Oceania,December,0,3.0,0.0,3.0,2.0,3.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Oceania,December,0,3.0,0.0,3.0,2.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Southeast Asia,December,0,2.0,0.0,3.0,2.0,5.0,9.0
PAYMENT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Southeast Asia,December,0,2.0,3.0,3.0,1.0,5.0,9.0
PAYMENT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Southeast Asia,December,0,2.0,3.0,3.0,1.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Eastern Asia,December,0,2.0,0.0,3.0,0.0,10.0,9.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Oceania,December,0,1.0,3.0,3.0,1.0,3.0,9.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Oceania,December,0,1.0,3.0,3.0,1.0,3.0,9.0
PAYMENT,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Oceania,December,0,2.0,3.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Southeast Asia,December,0,0.0,0.0,3.0,1.0,5.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Eastern Asia,December,0,0.0,1.0,3.0,0.0,10.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Eastern Asia,December,0,0.0,1.0,3.0,0.0,10.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southeast Asia,December,0,2.0,0.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southeast Asia,December,0,2.0,0.0,3.0,1.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southeast Asia,December,0,2.0,0.0,3.0,1.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Oceania,December,0,1.0,2.0,3.0,0.0,3.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,South Asia,December,0,0.0,0.0,3.0,1.0,9.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Oceania,December,0,1.0,0.0,3.0,1.0,3.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,South Asia,December,0,2.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,South Asia,December,0,0.0,0.0,3.0,2.0,9.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Eastern Asia,December,0,2.0,0.0,3.0,0.0,10.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Eastern Asia,December,0,2.0,0.0,3.0,0.0,10.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Oceania,December,0,3.0,0.0,3.0,0.0,3.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,3.0,0.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Southeast Asia,December,0,2.0,0.0,3.0,2.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Southeast Asia,December,0,2.0,0.0,3.0,2.0,5.0,9.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Eastern Asia,December,0,3.0,0.0,3.0,1.0,10.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southeast Asia,December,0,0.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Oceania,December,0,0.0,0.0,3.0,0.0,3.0,9.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Eastern Asia,December,0,1.0,3.0,3.0,1.0,10.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,South Asia,December,0,2.0,0.0,3.0,0.0,9.0,9.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Oceania,December,0,0.0,0.0,3.0,1.0,3.0,9.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southeast Asia,December,0,1.0,2.0,3.0,0.0,5.0,9.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Eastern Asia,December,0,2.0,0.0,3.0,2.0,10.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Southeast Asia,December,0,1.0,0.0,3.0,0.0,5.0,9.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,South Asia,December,0,0.0,1.0,3.0,0.0,9.0,9.0
